name;nodes;edges;edge_percentage;algorithm;k;independent_k;result;solution;elapsed_time;operations_count;solutions_count
graph_229_0.75.gml;229;19579;0.75;greedy_v1;0.125;28;False;-1;0.05753588676452637;39046;6
graph_229_0.75.gml;229;19579;0.75;greedy_v1;0.25;57;False;-1;0.04651165008544922;39046;6
graph_229_0.75.gml;229;19579;0.75;greedy_v1;0.5;114;False;-1;0.053014516830444336;39046;6
graph_229_0.75.gml;229;19579;0.75;greedy_v1;0.75;171;False;-1;0.049501895904541016;39046;6
graph_229_0.125.gml;229;3263;0.125;greedy_v1;0.125;28;True;(48, 30):(97, 75):(86, 14):(31, 32):(80, 16):(1, 58):(58, 19):(84, 53):(61, 100):(95, 10):(92, 87):(10, 78):(24, 71):(72, 1):(92, 1):(75, 43):(53, 67):(87, 23):(64, 91):(16, 100):(72, 37):(13, 46):(74, 62):(85, 68):(17, 80):(70, 31):(75, 21):(1, 83);0.009001016616821289;24670;29
graph_229_0.125.gml;229;3263;0.125;greedy_v1;0.25;57;False;-1;0.009999990463256836;24757;35
graph_229_0.125.gml;229;3263;0.125;greedy_v1;0.5;114;False;-1;0.012961864471435547;24757;35
graph_229_0.125.gml;229;3263;0.125;greedy_v1;0.75;171;False;-1;0.01200103759765625;24757;35
graph_230_0.5.gml;230;13167;0.5;greedy_v1;0.125;28;False;-1;0.04003500938415527;32855;10
graph_230_0.5.gml;230;13167;0.5;greedy_v1;0.25;57;False;-1;0.043990373611450195;32855;10
graph_230_0.5.gml;230;13167;0.5;greedy_v1;0.5;115;False;-1;0.04399418830871582;32855;10
graph_230_0.5.gml;230;13167;0.5;greedy_v1;0.75;172;False;-1;0.03397321701049805;32855;10
graph_230_0.25.gml;230;6583;0.25;greedy_v1;0.125;28;False;-1;0.014998674392700195;27725;21
graph_230_0.25.gml;230;6583;0.25;greedy_v1;0.25;57;False;-1;0.0149993896484375;27725;21
graph_230_0.25.gml;230;6583;0.25;greedy_v1;0.5;115;False;-1;0.016996145248413086;27725;21
graph_230_0.25.gml;230;6583;0.25;greedy_v1;0.75;172;False;-1;0.015999794006347656;27725;21
graph_230_0.75.gml;230;19751;0.75;greedy_v1;0.125;28;False;-1;0.056005239486694336;39776;6
graph_230_0.75.gml;230;19751;0.75;greedy_v1;0.25;57;False;-1;0.05599856376647949;39776;6
graph_230_0.75.gml;230;19751;0.75;greedy_v1;0.5;115;False;-1;0.04603290557861328;39776;6
graph_230_0.75.gml;230;19751;0.75;greedy_v1;0.75;172;False;-1;0.05299711227416992;39776;6
graph_230_0.125.gml;230;3291;0.125;greedy_v1;0.125;28;True;(37, 55):(50, 52):(47, 65):(1, 58):(64, 1):(34, 6):(18, 19):(92, 57):(27, 58):(13, 93):(100, 82):(100, 24):(32, 11):(94, 81):(45, 100):(10, 78):(24, 71):(51, 100):(75, 95):(92, 1):(100, 69):(17, 1):(74, 62):(5, 23):(75, 21):(25, 11):(33, 88):(1, 83);0.009999275207519531;24967;29
graph_230_0.125.gml;230;3291;0.125;greedy_v1;0.25;57;False;-1;0.00899958610534668;25017;33
graph_230_0.125.gml;230;3291;0.125;greedy_v1;0.5;115;False;-1;0.009002923965454102;25017;33
graph_230_0.125.gml;230;3291;0.125;greedy_v1;0.75;172;False;-1;0.010002851486206055;25017;33
graph_231_0.5.gml;231;13282;0.5;greedy_v1;0.125;28;False;-1;0.03496718406677246;33282;10
graph_231_0.5.gml;231;13282;0.5;greedy_v1;0.25;57;False;-1;0.033002614974975586;33282;10
graph_231_0.5.gml;231;13282;0.5;greedy_v1;0.5;115;False;-1;0.03258800506591797;33282;10
graph_231_0.5.gml;231;13282;0.5;greedy_v1;0.75;173;False;-1;0.032000064849853516;33282;10
graph_231_0.25.gml;231;6641;0.25;greedy_v1;0.125;28;False;-1;0.014997243881225586;28055;20
graph_231_0.25.gml;231;6641;0.25;greedy_v1;0.25;57;False;-1;0.015037775039672852;28055;20
graph_231_0.25.gml;231;6641;0.25;greedy_v1;0.5;115;False;-1;0.016000747680664062;28055;20
graph_231_0.25.gml;231;6641;0.25;greedy_v1;0.75;173;False;-1;0.017969608306884766;28055;20
graph_231_0.75.gml;231;19923;0.75;greedy_v1;0.125;28;False;-1;0.05099773406982422;39777;6
graph_231_0.75.gml;231;19923;0.75;greedy_v1;0.25;57;False;-1;0.06356668472290039;39777;6
graph_231_0.75.gml;231;19923;0.75;greedy_v1;0.5;115;False;-1;0.06100130081176758;39777;6
graph_231_0.75.gml;231;19923;0.75;greedy_v1;0.75;173;False;-1;0.057035207748413086;39777;6
graph_231_0.125.gml;231;3320;0.125;greedy_v1;0.125;28;True;(94, 43):(63, 77):(8, 61):(3, 16):(31, 32):(80, 16):(55, 41):(27, 28):(1, 9):(66, 84):(86, 59):(1, 42):(84, 31):(93, 70):(32, 11):(31, 43):(1, 72):(49, 12):(24, 77):(92, 1):(100, 69):(16, 100):(85, 68):(32, 74):(20, 54):(80, 38):(80, 99):(45, 59);0.01103520393371582;25021;29
graph_231_0.125.gml;231;3320;0.125;greedy_v1;0.25;57;False;-1;0.010961532592773438;25112;35
graph_231_0.125.gml;231;3320;0.125;greedy_v1;0.5;115;False;-1;0.01099848747253418;25112;35
graph_231_0.125.gml;231;3320;0.125;greedy_v1;0.75;173;False;-1;0.009996175765991211;25112;35
graph_232_0.5.gml;232;13398;0.5;greedy_v1;0.125;29;False;-1;0.035034894943237305;33483;9
graph_232_0.5.gml;232;13398;0.5;greedy_v1;0.25;58;False;-1;0.03503775596618652;33483;9
graph_232_0.5.gml;232;13398;0.5;greedy_v1;0.5;116;False;-1;0.03403282165527344;33483;9
graph_232_0.5.gml;232;13398;0.5;greedy_v1;0.75;174;False;-1;0.028960704803466797;33483;9
graph_232_0.25.gml;232;6699;0.25;greedy_v1;0.125;29;False;-1;0.013999462127685547;28458;19
graph_232_0.25.gml;232;6699;0.25;greedy_v1;0.25;58;False;-1;0.014000177383422852;28458;19
graph_232_0.25.gml;232;6699;0.25;greedy_v1;0.5;116;False;-1;0.015000104904174805;28458;19
graph_232_0.25.gml;232;6699;0.25;greedy_v1;0.75;174;False;-1;0.016000032424926758;28458;19
graph_232_0.75.gml;232;20097;0.75;greedy_v1;0.125;29;False;-1;0.04599952697753906;39480;6
graph_232_0.75.gml;232;20097;0.75;greedy_v1;0.25;58;False;-1;0.045999765396118164;39480;6
graph_232_0.75.gml;232;20097;0.75;greedy_v1;0.5;116;False;-1;0.04799962043762207;39480;6
graph_232_0.75.gml;232;20097;0.75;greedy_v1;0.75;174;False;-1;0.04699969291687012;39480;6
graph_232_0.125.gml;232;3349;0.125;greedy_v1;0.125;29;True;(63, 77):(25, 38):(58, 62):(53, 23):(3, 16):(32, 18):(53, 59):(30, 2):(93, 70):(38, 43):(55, 83):(100, 24):(57, 1):(10, 11):(51, 73):(1, 72):(81, 74):(50, 38):(49, 12):(92, 1):(63, 23):(100, 69):(87, 23):(99, 58):(13, 46):(32, 74):(80, 99):(6, 6):(1, 83);0.009000062942504883;25356;30
graph_232_0.125.gml;232;3349;0.125;greedy_v1;0.25;58;False;-1;0.009000539779663086;25415;35
graph_232_0.125.gml;232;3349;0.125;greedy_v1;0.5;116;False;-1;0.009999990463256836;25415;35
graph_232_0.125.gml;232;3349;0.125;greedy_v1;0.75;174;False;-1;0.00899958610534668;25415;35
graph_233_0.5.gml;233;13514;0.5;greedy_v1;0.125;29;False;-1;0.031999826431274414;33620;10
graph_233_0.5.gml;233;13514;0.5;greedy_v1;0.25;58;False;-1;0.03199934959411621;33620;10
graph_233_0.5.gml;233;13514;0.5;greedy_v1;0.5;116;False;-1;0.030999422073364258;33620;10
graph_233_0.5.gml;233;13514;0.5;greedy_v1;0.75;174;False;-1;0.03099989891052246;33620;10
graph_233_0.25.gml;233;6757;0.25;greedy_v1;0.125;29;False;-1;0.013999223709106445;28576;19
graph_233_0.25.gml;233;6757;0.25;greedy_v1;0.25;58;False;-1;0.013999462127685547;28576;19
graph_233_0.25.gml;233;6757;0.25;greedy_v1;0.5;116;False;-1;0.013999223709106445;28576;19
graph_233_0.25.gml;233;6757;0.25;greedy_v1;0.75;174;False;-1;0.015000343322753906;28576;19
graph_233_0.75.gml;233;20271;0.75;greedy_v1;0.125;29;False;-1;0.054552555084228516;40764;5
graph_233_0.75.gml;233;20271;0.75;greedy_v1;0.25;58;False;-1;0.05103325843811035;40764;5
graph_233_0.75.gml;233;20271;0.75;greedy_v1;0.5;116;False;-1;0.04499554634094238;40764;5
graph_233_0.75.gml;233;20271;0.75;greedy_v1;0.75;174;False;-1;0.045034170150756836;40764;5
graph_233_0.125.gml;233;3378;0.125;greedy_v1;0.125;29;True;(77, 8):(63, 77):(3, 1):(58, 62):(3, 16):(68, 60):(93, 25):(41, 79):(100, 49):(18, 19):(96, 100):(80, 61):(90, 93):(91, 64):(100, 82):(6, 56):(50, 38):(71, 12):(21, 66):(60, 45):(63, 23):(87, 8):(17, 1):(31, 24):(5, 23):(77, 33):(48, 3):(6, 6):(56, 53);0.009002208709716797;25705;30
graph_233_0.125.gml;233;3378;0.125;greedy_v1;0.25;58;False;-1;0.010002374649047852;25735;34
graph_233_0.125.gml;233;3378;0.125;greedy_v1;0.5;116;False;-1;0.009033918380737305;25735;34
graph_233_0.125.gml;233;3378;0.125;greedy_v1;0.75;174;False;-1;0.009000301361083984;25735;34
graph_234_0.5.gml;234;13630;0.5;greedy_v1;0.125;29;False;-1;0.031035661697387695;33936;10
graph_234_0.5.gml;234;13630;0.5;greedy_v1;0.25;58;False;-1;0.031034231185913086;33936;10
graph_234_0.5.gml;234;13630;0.5;greedy_v1;0.5;117;False;-1;0.025000333786010742;33936;10
graph_234_0.5.gml;234;13630;0.5;greedy_v1;0.75;175;False;-1;0.02903437614440918;33936;10
graph_234_0.25.gml;234;6815;0.25;greedy_v1;0.125;29;False;-1;0.01599907875061035;28805;19
graph_234_0.25.gml;234;6815;0.25;greedy_v1;0.25;58;False;-1;0.01599907875061035;28805;19
graph_234_0.25.gml;234;6815;0.25;greedy_v1;0.5;117;False;-1;0.014966249465942383;28805;19
graph_234_0.25.gml;234;6815;0.25;greedy_v1;0.75;175;False;-1;0.01403951644897461;28805;19
graph_234_0.75.gml;234;20445;0.75;greedy_v1;0.125;29;False;-1;0.03896164894104004;40554;5
graph_234_0.75.gml;234;20445;0.75;greedy_v1;0.25;58;False;-1;0.04503774642944336;40554;5
graph_234_0.75.gml;234;20445;0.75;greedy_v1;0.5;117;False;-1;0.04800105094909668;40554;5
graph_234_0.75.gml;234;20445;0.75;greedy_v1;0.75;175;False;-1;0.042001962661743164;40554;5
graph_234_0.125.gml;234;3407;0.125;greedy_v1;0.125;29;True;(5, 50):(63, 77):(86, 14):(53, 23):(3, 65):(3, 16):(7, 32):(13, 57):(82, 1):(41, 79):(61, 39):(91, 49):(92, 57):(25, 46):(91, 76):(47, 21):(51, 73):(94, 81):(31, 43):(1, 72):(50, 38):(71, 12):(60, 45):(87, 23):(17, 1):(18, 48):(80, 99):(6, 6):(1, 83);0.008033275604248047;25974;30
graph_234_0.125.gml;234;3407;0.125;greedy_v1;0.25;58;False;-1;0.008030414581298828;26004;33
graph_234_0.125.gml;234;3407;0.125;greedy_v1;0.5;117;False;-1;0.008037328720092773;26004;33
graph_234_0.125.gml;234;3407;0.125;greedy_v1;0.75;175;False;-1;0.009034156799316406;26004;33
graph_235_0.5.gml;235;13747;0.5;greedy_v1;0.125;29;False;-1;0.0319976806640625;34110;10
graph_235_0.5.gml;235;13747;0.5;greedy_v1;0.25;58;False;-1;0.03203296661376953;34110;10
graph_235_0.5.gml;235;13747;0.5;greedy_v1;0.5;117;False;-1;0.031999826431274414;34110;10
graph_235_0.5.gml;235;13747;0.5;greedy_v1;0.75;176;False;-1;0.033034324645996094;34110;10
graph_235_0.25.gml;235;6873;0.25;greedy_v1;0.125;29;False;-1;0.01700305938720703;28970;21
graph_235_0.25.gml;235;6873;0.25;greedy_v1;0.25;58;False;-1;0.017004728317260742;28970;21
graph_235_0.25.gml;235;6873;0.25;greedy_v1;0.5;117;False;-1;0.01599574089050293;28970;21
graph_235_0.25.gml;235;6873;0.25;greedy_v1;0.75;176;False;-1;0.014000177383422852;28970;21
graph_235_0.75.gml;235;20621;0.75;greedy_v1;0.125;29;False;-1;0.04199790954589844;41029;6
graph_235_0.75.gml;235;20621;0.75;greedy_v1;0.25;58;False;-1;0.04599905014038086;41029;6
graph_235_0.75.gml;235;20621;0.75;greedy_v1;0.5;117;False;-1;0.04600048065185547;41029;6
graph_235_0.75.gml;235;20621;0.75;greedy_v1;0.75;176;False;-1;0.04800009727478027;41029;6
graph_235_0.125.gml;235;3436;0.125;greedy_v1;0.125;29;True;(22, 2):(77, 8):(58, 62):(31, 32):(27, 28):(91, 49):(78, 55):(34, 6):(100, 6):(96, 100):(27, 58):(1, 42):(44, 53):(55, 83):(11, 1):(92, 87):(32, 11):(41, 72):(6, 56):(45, 100):(81, 74):(21, 60):(60, 45):(39, 22):(53, 67):(87, 23):(87, 81):(77, 33):(64, 8);0.008999347686767578;26283;30
graph_235_0.125.gml;235;3436;0.125;greedy_v1;0.25;58;False;-1;0.009998559951782227;26316;34
graph_235_0.125.gml;235;3436;0.125;greedy_v1;0.5;117;False;-1;0.00799870491027832;26316;34
graph_235_0.125.gml;235;3436;0.125;greedy_v1;0.75;176;False;-1;0.008000612258911133;26316;34
graph_236_0.5.gml;236;13865;0.5;greedy_v1;0.125;29;False;-1;0.026999473571777344;34717;9
graph_236_0.5.gml;236;13865;0.5;greedy_v1;0.25;59;False;-1;0.02800297737121582;34717;9
graph_236_0.5.gml;236;13865;0.5;greedy_v1;0.5;118;False;-1;0.03203773498535156;34717;9
graph_236_0.5.gml;236;13865;0.5;greedy_v1;0.75;177;False;-1;0.03199887275695801;34717;9
graph_236_0.25.gml;236;6932;0.25;greedy_v1;0.125;29;False;-1;0.016033411026000977;29397;18
graph_236_0.25.gml;236;6932;0.25;greedy_v1;0.25;59;False;-1;0.01604008674621582;29397;18
graph_236_0.25.gml;236;6932;0.25;greedy_v1;0.5;118;False;-1;0.018004894256591797;29397;18
graph_236_0.25.gml;236;6932;0.25;greedy_v1;0.75;177;False;-1;0.016994953155517578;29397;18
graph_236_0.75.gml;236;20797;0.75;greedy_v1;0.125;29;False;-1;0.04996323585510254;40710;6
graph_236_0.75.gml;236;20797;0.75;greedy_v1;0.25;59;False;-1;0.0500340461730957;40710;6
graph_236_0.75.gml;236;20797;0.75;greedy_v1;0.5;118;False;-1;0.04652857780456543;40710;6
graph_236_0.75.gml;236;20797;0.75;greedy_v1;0.75;177;False;-1;0.03999948501586914;40710;6
graph_236_0.125.gml;236;3466;0.125;greedy_v1;0.125;29;True;(10, 37):(7, 72):(37, 55):(86, 14):(90, 100):(17, 73):(82, 1):(46, 75):(19, 94):(40, 1):(43, 94):(1, 100):(30, 2):(44, 53):(55, 83):(51, 73):(16, 6):(39, 62):(67, 54):(69, 45):(64, 15):(99, 95):(96, 53):(17, 1):(36, 69):(30, 68):(5, 23):(77, 33):(74, 89);0.008000373840332031;26402;30
graph_236_0.125.gml;236;3466;0.125;greedy_v1;0.25;59;False;-1;0.00699925422668457;26436;34
graph_236_0.125.gml;236;3466;0.125;greedy_v1;0.5;118;False;-1;0.00800013542175293;26436;34
graph_236_0.125.gml;236;3466;0.125;greedy_v1;0.75;177;False;-1;0.007999658584594727;26436;34
graph_237_0.5.gml;237;13983;0.5;greedy_v1;0.125;29;False;-1;0.02900075912475586;34880;10
graph_237_0.5.gml;237;13983;0.5;greedy_v1;0.25;59;False;-1;0.026999473571777344;34880;10
graph_237_0.5.gml;237;13983;0.5;greedy_v1;0.5;118;False;-1;0.0279996395111084;34880;10
graph_237_0.5.gml;237;13983;0.5;greedy_v1;0.75;177;False;-1;0.0279996395111084;34880;10
graph_237_0.25.gml;237;6991;0.25;greedy_v1;0.125;29;False;-1;0.015999794006347656;29697;19
graph_237_0.25.gml;237;6991;0.25;greedy_v1;0.25;59;False;-1;0.01699995994567871;29697;19
graph_237_0.25.gml;237;6991;0.25;greedy_v1;0.5;118;False;-1;0.015999794006347656;29697;19
graph_237_0.25.gml;237;6991;0.25;greedy_v1;0.75;177;False;-1;0.013999223709106445;29697;19
graph_237_0.75.gml;237;20974;0.75;greedy_v1;0.125;29;False;-1;0.0429995059967041;41504;5
graph_237_0.75.gml;237;20974;0.75;greedy_v1;0.25;59;False;-1;0.043000221252441406;41504;5
graph_237_0.75.gml;237;20974;0.75;greedy_v1;0.5;118;False;-1;0.045000553131103516;41504;5
graph_237_0.75.gml;237;20974;0.75;greedy_v1;0.75;177;False;-1;0.056003570556640625;41504;5
graph_237_0.125.gml;237;3495;0.125;greedy_v1;0.125;29;True;(58, 62):(1, 58):(68, 72):(8, 85):(41, 79):(80, 46):(19, 94):(61, 100):(95, 10):(15, 87):(47, 21):(92, 87):(51, 73):(32, 11):(73, 52):(3, 36):(16, 6):(81, 74):(51, 100):(92, 1):(64, 91):(16, 100):(30, 68):(54, 29):(85, 68):(47, 81):(17, 80):(42, 15):(80, 38);0.008033275604248047;26670;30
graph_237_0.125.gml;237;3495;0.125;greedy_v1;0.25;59;False;-1;0.00803375244140625;26690;33
graph_237_0.125.gml;237;3495;0.125;greedy_v1;0.5;118;False;-1;0.010033845901489258;26690;33
graph_237_0.125.gml;237;3495;0.125;greedy_v1;0.75;177;False;-1;0.00899505615234375;26690;33
graph_238_0.5.gml;238;14101;0.5;greedy_v1;0.125;29;False;-1;0.03303933143615723;34999;9
graph_238_0.5.gml;238;14101;0.5;greedy_v1;0.25;59;False;-1;0.03203535079956055;34999;9
graph_238_0.5.gml;238;14101;0.5;greedy_v1;0.5;119;False;-1;0.03203439712524414;34999;9
graph_238_0.5.gml;238;14101;0.5;greedy_v1;0.75;178;False;-1;0.033000946044921875;34999;9
graph_238_0.25.gml;238;7050;0.25;greedy_v1;0.125;29;False;-1;0.01699972152709961;29807;19
graph_238_0.25.gml;238;7050;0.25;greedy_v1;0.25;59;False;-1;0.017038822174072266;29807;19
graph_238_0.25.gml;238;7050;0.25;greedy_v1;0.5;119;False;-1;0.01796746253967285;29807;19
graph_238_0.25.gml;238;7050;0.25;greedy_v1;0.75;178;False;-1;0.018000125885009766;29807;19
graph_238_0.75.gml;238;21152;0.75;greedy_v1;0.125;29;False;-1;0.05199909210205078;41800;6
graph_238_0.75.gml;238;21152;0.75;greedy_v1;0.25;59;False;-1;0.051033735275268555;41800;6
graph_238_0.75.gml;238;21152;0.75;greedy_v1;0.5;119;False;-1;0.050000905990600586;41800;6
graph_238_0.75.gml;238;21152;0.75;greedy_v1;0.75;178;False;-1;0.04903411865234375;41800;6
graph_238_0.125.gml;238;3525;0.125;greedy_v1;0.125;29;True;(80, 16):(40, 38):(69, 19):(69, 25):(58, 25):(84, 53):(26, 63):(27, 28):(46, 75):(19, 94):(95, 10):(92, 57):(27, 58):(44, 7):(32, 11):(94, 81):(73, 52):(31, 43):(19, 26):(1, 72):(1, 90):(75, 43):(92, 16):(30, 68):(4, 77):(47, 81):(17, 80):(80, 38):(56, 53);0.009032249450683594;26911;30
graph_238_0.125.gml;238;3525;0.125;greedy_v1;0.25;59;False;-1;0.00899958610534668;26951;33
graph_238_0.125.gml;238;3525;0.125;greedy_v1;0.5;119;False;-1;0.01003408432006836;26951;33
graph_238_0.125.gml;238;3525;0.125;greedy_v1;0.75;178;False;-1;0.010040283203125;26951;33
graph_239_0.5.gml;239;14220;0.5;greedy_v1;0.125;29;False;-1;0.03403472900390625;35410;10
graph_239_0.5.gml;239;14220;0.5;greedy_v1;0.25;59;False;-1;0.03300285339355469;35410;10
graph_239_0.5.gml;239;14220;0.5;greedy_v1;0.5;119;False;-1;0.033997535705566406;35410;10
graph_239_0.5.gml;239;14220;0.5;greedy_v1;0.75;179;False;-1;0.033031463623046875;35410;10
graph_239_0.25.gml;239;7110;0.25;greedy_v1;0.125;29;False;-1;0.01699995994567871;29840;21
graph_239_0.25.gml;239;7110;0.25;greedy_v1;0.25;59;False;-1;0.01703190803527832;29840;21
graph_239_0.25.gml;239;7110;0.25;greedy_v1;0.5;119;False;-1;0.01685047149658203;29840;21
graph_239_0.25.gml;239;7110;0.25;greedy_v1;0.75;179;False;-1;0.021034955978393555;29840;21
graph_239_0.75.gml;239;21330;0.75;greedy_v1;0.125;29;False;-1;0.040997982025146484;42448;5
graph_239_0.75.gml;239;21330;0.75;greedy_v1;0.25;59;False;-1;0.043000221252441406;42448;5
graph_239_0.75.gml;239;21330;0.75;greedy_v1;0.5;119;False;-1;0.04700136184692383;42448;5
graph_239_0.75.gml;239;21330;0.75;greedy_v1;0.75;179;False;-1;0.04799962043762207;42448;5
graph_239_0.125.gml;239;3555;0.125;greedy_v1;0.125;29;True;(7, 72):(22, 2):(31, 32):(84, 53):(27, 28):(32, 18):(80, 46):(43, 94):(96, 100):(27, 58):(13, 93):(13, 32):(30, 2):(100, 24):(86, 46):(94, 32):(45, 100):(19, 26):(24, 71):(39, 62):(24, 77):(88, 40):(84, 91):(100, 14):(87, 81):(47, 81):(29, 51):(42, 15):(25, 11);0.008998394012451172;27078;30
graph_239_0.125.gml;239;3555;0.125;greedy_v1;0.25;59;False;-1;0.009031295776367188;27106;32
graph_239_0.125.gml;239;3555;0.125;greedy_v1;0.5;119;False;-1;0.010030269622802734;27106;32
graph_239_0.125.gml;239;3555;0.125;greedy_v1;0.75;179;False;-1;0.009003400802612305;27106;32
graph_240_0.5.gml;240;14340;0.5;greedy_v1;0.125;30;False;-1;0.031998395919799805;35839;10
graph_240_0.5.gml;240;14340;0.5;greedy_v1;0.25;60;False;-1;0.03099966049194336;35839;10
graph_240_0.5.gml;240;14340;0.5;greedy_v1;0.5;120;False;-1;0.04699993133544922;35839;10
graph_240_0.5.gml;240;14340;0.5;greedy_v1;0.75;180;False;-1;0.029999732971191406;35839;10
graph_240_0.25.gml;240;7170;0.25;greedy_v1;0.125;30;False;-1;0.013999223709106445;30359;19
graph_240_0.25.gml;240;7170;0.25;greedy_v1;0.25;60;False;-1;0.014000177383422852;30359;19
graph_240_0.25.gml;240;7170;0.25;greedy_v1;0.5;120;False;-1;0.022000551223754883;30359;19
graph_240_0.25.gml;240;7170;0.25;greedy_v1;0.75;180;False;-1;0.015002012252807617;30359;19
graph_240_0.75.gml;240;21510;0.75;greedy_v1;0.125;30;False;-1;0.049993276596069336;42465;5
graph_240_0.75.gml;240;21510;0.75;greedy_v1;0.25;60;False;-1;0.04600024223327637;42465;5
graph_240_0.75.gml;240;21510;0.75;greedy_v1;0.5;120;False;-1;0.047034263610839844;42465;5
graph_240_0.75.gml;240;21510;0.75;greedy_v1;0.75;180;False;-1;0.0500028133392334;42465;5
graph_240_0.125.gml;240;3585;0.125;greedy_v1;0.125;30;True;(34, 80):(31, 32):(64, 29):(69, 19):(58, 25):(84, 53):(93, 25):(68, 60):(18, 19):(57, 93):(30, 2):(100, 82):(89, 30):(57, 1):(11, 1):(44, 7):(45, 100):(24, 71):(19, 26):(39, 62):(92, 1):(81, 25):(84, 91):(87, 81):(17, 80):(42, 15):(75, 21):(20, 54):(11, 27):(1, 83);0.009039878845214844;27080;31
graph_240_0.125.gml;240;3585;0.125;greedy_v1;0.25;60;False;-1;0.010034322738647461;27115;36
graph_240_0.125.gml;240;3585;0.125;greedy_v1;0.5;120;False;-1;0.010032415390014648;27115;36
graph_240_0.125.gml;240;3585;0.125;greedy_v1;0.75;180;False;-1;0.010034799575805664;27115;36
graph_241_0.5.gml;241;14460;0.5;greedy_v1;0.125;30;False;-1;0.03407907485961914;35933;9
graph_241_0.5.gml;241;14460;0.5;greedy_v1;0.25;60;False;-1;0.03400158882141113;35933;9
graph_241_0.5.gml;241;14460;0.5;greedy_v1;0.5;120;False;-1;0.033003807067871094;35933;9
graph_241_0.5.gml;241;14460;0.5;greedy_v1;0.75;180;False;-1;0.03300189971923828;35933;9
graph_241_0.25.gml;241;7230;0.25;greedy_v1;0.125;30;False;-1;0.013992786407470703;30399;20
graph_241_0.25.gml;241;7230;0.25;greedy_v1;0.25;60;False;-1;0.014964580535888672;30399;20
graph_241_0.25.gml;241;7230;0.25;greedy_v1;0.5;120;False;-1;0.01703476905822754;30399;20
graph_241_0.25.gml;241;7230;0.25;greedy_v1;0.75;180;False;-1;0.014034748077392578;30399;20
graph_241_0.75.gml;241;21690;0.75;greedy_v1;0.125;30;False;-1;0.0469975471496582;43020;6
graph_241_0.75.gml;241;21690;0.75;greedy_v1;0.25;60;False;-1;0.04796266555786133;43020;6
graph_241_0.75.gml;241;21690;0.75;greedy_v1;0.5;120;False;-1;0.046998023986816406;43020;6
graph_241_0.75.gml;241;21690;0.75;greedy_v1;0.75;180;False;-1;0.0540003776550293;43020;6
graph_241_0.125.gml;241;3615;0.125;greedy_v1;0.125;30;True;(48, 30):(58, 62):(34, 80):(90, 100):(60, 68):(17, 73):(1, 58):(69, 19):(68, 60):(41, 79):(1, 100):(30, 2):(93, 70):(100, 24):(44, 7):(32, 11):(41, 72):(45, 100):(25, 21):(50, 38):(24, 77):(21, 60):(35, 28):(1, 29):(72, 37):(71, 100):(29, 51):(70, 31):(80, 99):(64, 8);0.009052515029907227;27446;31
graph_241_0.125.gml;241;3615;0.125;greedy_v1;0.25;60;False;-1;0.009963274002075195;27482;33
graph_241_0.125.gml;241;3615;0.125;greedy_v1;0.5;120;False;-1;0.009001016616821289;27482;33
graph_241_0.125.gml;241;3615;0.125;greedy_v1;0.75;180;False;-1;0.009033441543579102;27482;33
graph_242_0.5.gml;242;14580;0.5;greedy_v1;0.125;30;False;-1;0.03305959701538086;36137;12
graph_242_0.5.gml;242;14580;0.5;greedy_v1;0.25;60;False;-1;0.03700065612792969;36137;12
graph_242_0.5.gml;242;14580;0.5;greedy_v1;0.5;121;False;-1;0.030961036682128906;36137;12
graph_242_0.5.gml;242;14580;0.5;greedy_v1;0.75;181;False;-1;0.03099966049194336;36137;12
graph_242_0.25.gml;242;7290;0.25;greedy_v1;0.125;30;False;-1;0.017036914825439453;30822;20
graph_242_0.25.gml;242;7290;0.25;greedy_v1;0.25;60;False;-1;0.01503133773803711;30822;20
graph_242_0.25.gml;242;7290;0.25;greedy_v1;0.5;121;False;-1;0.014996051788330078;30822;20
graph_242_0.25.gml;242;7290;0.25;greedy_v1;0.75;181;False;-1;0.014034271240234375;30822;20
graph_242_0.75.gml;242;21870;0.75;greedy_v1;0.125;30;False;-1;0.04499697685241699;43860;6
graph_242_0.75.gml;242;21870;0.75;greedy_v1;0.25;60;False;-1;0.0449981689453125;43860;6
graph_242_0.75.gml;242;21870;0.75;greedy_v1;0.5;121;False;-1;0.0449979305267334;43860;6
graph_242_0.75.gml;242;21870;0.75;greedy_v1;0.75;181;False;-1;0.04899787902832031;43860;6
graph_242_0.125.gml;242;3645;0.125;greedy_v1;0.125;30;True;(63, 77):(53, 78):(34, 80):(58, 25):(68, 60):(64, 1):(91, 49):(78, 55):(34, 6):(57, 93):(91, 64):(1, 100):(57, 1):(44, 7):(32, 11):(41, 72):(6, 56):(45, 100):(67, 54):(24, 77):(71, 12):(33, 37):(99, 95):(100, 14):(87, 81):(13, 46):(30, 68):(54, 47):(10, 19):(27, 93);0.010032415390014648;27887;31
graph_242_0.125.gml;242;3645;0.125;greedy_v1;0.25;60;False;-1;0.010031700134277344;27898;32
graph_242_0.125.gml;242;3645;0.125;greedy_v1;0.5;121;False;-1;0.009957551956176758;27898;32
graph_242_0.125.gml;242;3645;0.125;greedy_v1;0.75;181;False;-1;0.009035587310791016;27898;32
graph_243_0.5.gml;243;14701;0.5;greedy_v1;0.125;30;False;-1;0.03403615951538086;36607;10
graph_243_0.5.gml;243;14701;0.5;greedy_v1;0.25;60;False;-1;0.0319974422454834;36607;10
